,Unnamed: 0,Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
5365,5365,C_CND_005366,2020-09-07,Rifky,Female,13500,Chrysler Plymouth,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,53546-9427,Hatchback,7437019,Janesville
5366,5366,C_CND_005367,2020-09-07,Riley,Male,1155000,Classic Chevy,Chrysler,LHS,Overhead Camshaft,Manual,Black,51500,85257-3102,Hatchback,8656175,Scottsdale
5367,5367,C_CND_005368,2020-09-07,King,Male,1140000,Classic Chevy,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,85257-3102,Hatchback,7935698,Scottsdale
5368,5368,C_CND_005369,2020-09-07,Carter,Male,1500000,New Castle Ford Lincoln Mercury,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,60504-7114,Hardtop,7715137,Aurora
5369,5369,C_CND_005370,2020-09-07,Kyrie,Male,341500,Diehl Motor CO Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,06457-3834,SUV,7151022,Middletown
5370,5370,C_CND_005371,2020-09-07,Leon,Male,470000,Enterprise Rent A Car,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,60504-7114,Sedan,7557448,Aurora
5371,5371,C_CND_005372,2020-09-07,Chaim,Female,786000,Pars Auto Sales,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,38701-8047,Hardtop,7306037,Greenville
5372,5372,C_CND_005373,2020-09-07,Liam,Male,1111500,Hatfield Volkswagen,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20150,99301-3882,Passenger,6749062,Pasco
5373,5373,C_CND_005374,2020-09-07,Logan,Female,868000,Iceberg Rentals,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000,53546-9427,Passenger,6956467,Janesville
5374,5374,C_CND_005375,2020-09-07,Lucas,Male,1214000,McKinney Dodge Chrysler Jeep,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,29400,85257-3102,SUV,7263202,Scottsdale
5375,5375,C_CND_005376,2020-09-07,Luke,Male,1045000,Motor Vehicle Branch Office,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45500,78758-7841,SUV,7698208,Austin
5376,5376,C_CND_005377,2020-09-07,Major,Male,622000,Nebo Chevrolet,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,06457-3834,Sedan,8396689,Middletown
5377,5377,C_CND_005378,2020-09-07,Malachi,Male,826000,New Castle Ford Lincoln Mercury,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,60504-7114,Passenger,7946103,Aurora
5378,5378,C_CND_005379,2020-09-07,Malcolm,Male,1265000,Pars Auto Sales,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,38701-8047,Passenger,7750973,Greenville
5379,5379,C_CND_005380,2020-09-07,Malik,Male,604000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Accord,Overhead Camshaft,Manual,Black,43000,99301-3882,Sedan,8722169,Pasco
5380,5380,C_CND_005381,2020-09-07,Mamadou,Male,655000,Progressive Shippers Cooperative Association No,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,53546-9427,Passenger,6067910,Janesville
5381,5381,C_CND_005382,2020-09-07,Inesse,Male,603000,Star Enterprises Inc,Ford,Focus,Overhead Camshaft,Manual,Pale White,17000,99301-3882,Hardtop,6549068,Greenville
5382,5382,C_CND_005383,2020-09-07,Megan,Male,535000,Ryder Truck Rental and Leasing,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85000,06457-3834,SUV,8545324,Scottsdale
5383,5383,C_CND_005384,2020-09-07,Paul,Male,598000,Tri-State Mack Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,85257-3102,Hardtop,8979490,Janesville
5384,5384,C_CND_005385,2020-09-07,Melody,Male,1361000,Scrivener Performance Engineering,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27100,38701-8047,SUV,7546149,Middletown
5385,5385,C_CND_005386,2020-09-07,Lora,Male,712500,Rabun Used Car Sales,Audi,A4,Overhead Camshaft,Manual,Pale White,12500,85257-3102,Hardtop,7670372,Middletown
5386,5386,C_CND_005387,2020-09-07,Michelle,Male,745000,Suburban Ford,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Passenger,6206468,Greenville
5387,5387,C_CND_005388,2020-09-07,Valentin,Female,900000,Race Car Help,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,78758-7841,Hardtop,6191937,Aurora
5388,5388,C_CND_005389,2020-09-07,Mathis,Male,1400000,U-Haul CO,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,78758-7841,Hardtop,7576437,Aurora
5389,5389,C_CND_005390,2020-09-07,Natalie,Male,13500,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,06457-3834,Sedan,8258144,Scottsdale
5390,5390,C_CND_005391,2020-09-07,Nicole,Male,13500,C & M Motors Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,60504-7114,Sedan,6143157,Austin
5391,5391,C_CND_005392,2020-09-07,Nina,Male,1100000,Capitol KIA,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,38701-8047,Passenger,6704020,Middletown
5392,5392,C_CND_005393,2020-09-07,Cassie,Male,1400000,McKinney Dodge Chrysler Jeep,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,85257-3102,Hardtop,7080148,Scottsdale
5393,5393,C_CND_005394,2020-09-07,Penelope,Female,13500,Chrysler Plymouth,Plymouth,Neon,Overhead Camshaft,Manual,Black,29000,53546-9427,SUV,7331498,Greenville
5394,5394,C_CND_005395,2020-09-07,Anae,Male,13500,Pars Auto Sales,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Black,16000,38701-8047,Hardtop,6112927,Greenville
5395,5395,C_CND_005396,2020-09-08,Serena,Male,1700000,Suburban Ford,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Hatchback,7224289,Janesville
5396,5396,C_CND_005397,2020-09-08,Sharon,Male,1750000,Tri-State Mack Inc,Volkswagen,Cabrio,Overhead Camshaft,Manual,Pale White,25000,85257-3102,Sedan,6637892,Scottsdale
5397,5397,C_CND_005398,2020-09-08,Shirley,Male,980000,U-Haul CO,Dodge,Dakota,Overhead Camshaft,Manual,Pale White,12000,78758-7841,Sedan,8169630,Austin
5398,5398,C_CND_005399,2020-09-08,Sofia,Male,1230000,Progressive Shippers Cooperative Association No,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,SUV,7501485,Janesville
5399,5399,C_CND_005400,2020-09-08,Leila,Female,1730000,Chrysler of Tri-Cities,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,99301-3882,Hatchback,8901889,Pasco
5400,5400,C_CND_005401,2020-09-08,Lena,Male,600000,Chrysler Plymouth,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,Hatchback,7322564,Janesville
5401,5401,C_CND_005402,2020-09-08,Leora,Male,600000,Classic Chevy,Ford,F-Series,Overhead Camshaft,Manual,Black,38000,85257-3102,Passenger,8206902,Scottsdale
5402,5402,C_CND_005403,2020-09-08,Lia,Male,1300000,Clay Johnson Auto Sales,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,78758-7841,Sedan,8430598,Austin
5403,5403,C_CND_005404,2020-09-08,Rivka,Male,650000,Clay Johnson Auto Sales,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,78758-7841,Passenger,7517841,Austin
5404,5404,C_CND_005405,2020-09-08,Rivky,Male,13500,Diehl Motor CO Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,06457-3834,Passenger,8078459,Middletown
5405,5405,C_CND_005406,2020-09-08,Rochel,Male,1286000,Enterprise Rent A Car,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,69600,60504-7114,Passenger,7476863,Aurora
5406,5406,C_CND_005407,2020-09-08,Roizy,Male,885000,Gartner Buick Hyundai Saab,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,26000,38701-8047,Passenger,7573949,Greenville
5407,5407,C_CND_005408,2020-09-08,Marcus,Female,850000,Rabun Used Car Sales,Volkswagen,Cabrio,Overhead Camshaft,Manual,Pale White,25000,85257-3102,Sedan,8186141,Scottsdale
5408,5408,C_CND_005409,2020-09-08,Mason,Male,740000,Race Car Help,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,78758-7841,Sedan,7525897,Austin
5409,5409,C_CND_005410,2020-09-08,Matthew,Male,13500,Ryder Truck Rental and Leasing,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,06457-3834,Passenger,8052258,Middletown
5410,5410,C_CND_005411,2020-09-08,Chase,Male,13500,Rabun Used Car Sales,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,17000,85257-3102,Hardtop,6608337,Austin
5411,5411,C_CND_005412,2020-09-08,Queenie,Male,13500,Clay Johnson Auto Sales,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,78758-7841,Sedan,8795956,Janesville
5412,5412,C_CND_005413,2020-09-08,Rachel,Male,365000,Diehl Motor CO Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,06457-3834,Passenger,6353845,Scottsdale
5413,5413,C_CND_005414,2020-09-08,Camille,Male,1191000,Rabun Used Car Sales,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22100,85257-3102,Hardtop,7346417,Scottsdale
5414,5414,C_CND_005415,2020-09-08,Riley,Female,13500,Gartner Buick Hyundai Saab,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,13000,38701-8047,Hatchback,7261067,Middletown
5415,5415,C_CND_005416,2020-09-10,Sophia,Male,13500,Rabun Used Car Sales,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,85257-3102,Hatchback,7750706,Scottsdale
5416,5416,C_CND_005417,2020-09-10,Sophie,Male,2600000,Race Car Help,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,78758-7841,SUV,8020839,Austin
5417,5417,C_CND_005418,2020-09-10,Stella,Male,1950000,Ryder Truck Rental and Leasing,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000,06457-3834,SUV,7147256,Middletown
5418,5418,C_CND_005419,2020-09-10,Stephanie,Male,13500,Saab-Belle Dodge,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,60504-7114,SUV,7318214,Aurora
5419,5419,C_CND_005420,2020-09-10,Syeda,Male,1750000,Scrivener Performance Engineering,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,38701-8047,Sedan,8257249,Greenville
5420,5420,C_CND_005421,2020-09-10,Tanisha,Female,1636000,Star Enterprises Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,26601,99301-3882,Hatchback,8175206,Pasco
5421,5421,C_CND_005422,2020-09-10,Tenzin,Male,2000000,Suburban Ford,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20001,53546-9427,Passenger,6431433,Janesville
5422,5422,C_CND_005423,2020-09-10,Tiffany,Male,1480000,Tri-State Mack Inc,Saab,2020-09-05 00:00:00,Overhead Camshaft,Manual,Pale White,28001,85257-3102,Hatchback,6714386,Scottsdale
5423,5423,C_CND_005424,2020-09-10,Tina,Male,13500,U-Haul CO,Honda,Civic,Overhead Camshaft,Manual,Black,43001,78758-7841,Hatchback,8974856,Austin
5424,5424,C_CND_005425,2020-09-10,Liana,Female,991000,Diehl Motor CO Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,06457-3834,Hatchback,8785017,Middletown
5425,5425,C_CND_005426,2020-09-10,Liba,Male,1000000,Enterprise Rent A Car,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Passenger,7232936,Aurora
5426,5426,C_CND_005427,2020-09-10,Libby,Male,13500,Gartner Buick Hyundai Saab,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,38701-8047,Sedan,7465561,Greenville
5427,5427,C_CND_005428,2020-09-10,Lila,Male,13500,Hatfield Volkswagen,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,99301-3882,Hatchback,6735166,Pasco
5428,5428,C_CND_005429,2020-09-10,Lilah,Male,650000,Iceberg Rentals,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,SUV,7349066,Janesville
5429,5429,C_CND_005430,2020-09-10,Liliana,Female,606000,McKinney Dodge Chrysler Jeep,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,13000,85257-3102,Passenger,7477341,Scottsdale
5430,5430,C_CND_005431,2020-09-10,Lillian,Male,565000,Motor Vehicle Branch Office,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20000,78758-7841,Passenger,8282377,Austin
5431,5431,C_CND_005432,2020-09-10,Lilly,Female,13500,Nebo Chevrolet,Saab,2020-09-03 00:00:00,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,Sedan,7220807,Middletown
5432,5432,C_CND_005433,2020-09-10,Lily,Female,940000,New Castle Ford Lincoln Mercury,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,60504-7114,Hatchback,7938443,Aurora
5433,5433,C_CND_005434,2020-09-10,Rose,Male,1160000,Hatfield Volkswagen,Ford,Ranger,DoubleÂ Overhead Camshaft,Auto,Black,61000,99301-3882,Hatchback,6182788,Pasco
5434,5434,C_CND_005435,2020-09-10,Ruby,Male,13500,Iceberg Rentals,Nissan,Quest,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,53546-9427,SUV,7732010,Janesville
5435,5435,C_CND_005436,2020-09-10,Ruchy,Male,1400000,McKinney Dodge Chrysler Jeep,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,SUV,6242129,Scottsdale
5436,5436,C_CND_005437,2020-09-10,Ruth,Male,470000,Motor Vehicle Branch Office,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,78758-7841,Hatchback,7327028,Austin
5437,5437,C_CND_005438,2020-09-10,Ryan,Male,13500,Nebo Chevrolet,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,06457-3834,SUV,7773394,Middletown
5438,5438,C_CND_005439,2020-09-10,Sabrina,Male,13500,New Castle Ford Lincoln Mercury,BMW,328i,Overhead Camshaft,Manual,Pale White,21001,60504-7114,Sedan,6428413,Aurora
5439,5439,C_CND_005440,2020-09-10,Sadie,Male,13500,Pars Auto Sales,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18001,38701-8047,Hatchback,7526592,Greenville
5440,5440,C_CND_005441,2020-09-10,Salma,Female,1725000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28501,99301-3882,Passenger,8799278,Pasco
5441,5441,C_CND_005442,2020-09-10,Samantha,Male,1260000,Progressive Shippers Cooperative Association No,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26001,53546-9427,Hatchback,6998949,Janesville
5442,5442,C_CND_005443,2020-09-10,Mekhi,Male,570000,Scrivener Performance Engineering,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,20000,38701-8047,Hatchback,8597215,Greenville
5443,5443,C_CND_005444,2020-09-10,Messiah,Male,453000,Star Enterprises Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,99301-3882,Hatchback,8548202,Pasco
5444,5444,C_CND_005445,2020-09-10,Micah,Male,335000,Suburban Ford,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,28000,53546-9427,Hatchback,7352166,Janesville
5445,5445,C_CND_005446,2020-09-10,Michael,Male,280000,Tri-State Mack Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Hatchback,6883488,Scottsdale
5446,5446,C_CND_005447,2020-09-10,Mohamed,Male,955000,U-Haul CO,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,78758-7841,Passenger,6144668,Austin
5447,5447,C_CND_005448,2020-09-10,Christian,Male,13500,Ryder Truck Rental and Leasing,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,82000,06457-3834,Hardtop,8132843,Middletown
5448,5448,C_CND_005449,2020-09-10,Conor,Female,1160000,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,85257-3102,Hardtop,6708507,Austin
5449,5449,C_CND_005450,2020-09-10,Muhammad,Male,380000,Race Car Help,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,26000,78758-7841,Hatchback,8069287,Austin
5450,5450,C_CND_005451,2020-09-10,Musa,Male,1900000,Ryder Truck Rental and Leasing,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,06457-3834,Sedan,8964443,Middletown
5451,5451,C_CND_005452,2020-09-10,Sabrina,Female,440000,Hatfield Volkswagen,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,99301-3882,Sedan,7662082,Aurora
5452,5452,C_CND_005453,2020-09-10,Samantha,Male,13500,Iceberg Rentals,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,53546-9427,Hatchback,7218394,Greenville
5453,5453,C_CND_005454,2020-09-10,Sara,Male,567000,McKinney Dodge Chrysler Jeep,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,85257-3102,Sedan,6212174,Pasco
5454,5454,C_CND_005455,2020-09-10,Sarah,Male,862000,Motor Vehicle Branch Office,Chrysler,Town & Country,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,78758-7841,Sedan,8097152,Janesville
5455,5455,C_CND_005456,2020-09-10,Savannah,Male,13500,Nebo Chevrolet,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,06457-3834,Hatchback,7433817,Scottsdale
5456,5456,C_CND_005457,2020-09-10,Selina,Male,820000,Pars Auto Sales,Lexus,GS300,Overhead Camshaft,Manual,Black,51000,38701-8047,Passenger,8547770,Austin
5457,5457,C_CND_005458,2020-09-10,Serena,Male,1350000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22000,99301-3882,SUV,7117649,Middletown
5458,5458,C_CND_005459,2020-09-10,Juliette,Female,925000,Race Car Help,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,78758-7841,Hardtop,8024602,Austin
5459,5459,C_CND_005460,2020-09-10,Marie - Camille,Female,676000,U-Haul CO,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12000,78758-7841,Hardtop,6396197,Austin
5460,5460,C_CND_005461,2020-09-11,Vanessa,Male,3000000,Buddy Storbeck's Diesel Service Inc,BMW,528i,Overhead Camshaft,Manual,Pale White,25001,06457-3834,SUV,7511735,Middletown
5461,5461,C_CND_005462,2020-09-11,Vicky,Male,1818000,C & M Motors Inc,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12801,60504-7114,Sedan,7068276,Aurora
5462,5462,C_CND_005463,2020-09-11,Victoria,Male,13500,Capitol KIA,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39001,38701-8047,Sedan,6438361,Greenville
5463,5463,C_CND_005464,2020-09-11,Vivian,Male,2170000,Chrysler of Tri-Cities,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60000,99301-3882,Passenger,8321090,Pasco
5464,5464,C_CND_005465,2020-09-11,Wendy,Female,1310000,Chrysler Plymouth,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,53546-9427,Hatchback,8808034,Janesville
5465,5465,C_CND_005466,2020-09-11,Winnie,Male,13500,Classic Chevy,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,85257-3102,Passenger,6460810,Scottsdale
5466,5466,C_CND_005467,2020-09-11,Xin,Male,2525000,Clay Johnson Auto Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20500,78758-7841,Passenger,7229270,Austin
5467,5467,C_CND_005468,2020-09-11,Yu,Male,13500,Diehl Motor CO Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,06457-3834,Passenger,7423357,Middletown
5468,5468,C_CND_005469,2020-09-11,Zahra,Male,3360000,Enterprise Rent A Car,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,60504-7114,Sedan,7864861,Aurora
5469,5469,C_CND_005470,2020-09-11,Zainab,Female,1845000,Gartner Buick Hyundai Saab,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31500,38701-8047,SUV,7657069,Greenville
5470,5470,C_CND_005471,2020-09-11,Zara,Male,1620000,Hatfield Volkswagen,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,99301-3882,SUV,7829582,Pasco
5471,5471,C_CND_005472,2020-09-11,Zoe,Female,1420000,Iceberg Rentals,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,53546-9427,SUV,8916637,Janesville
5472,5472,C_CND_005473,2020-09-11,Aaliyah,Male,1903000,McKinney Dodge Chrysler Jeep,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27300,85257-3102,Hatchback,7866371,Scottsdale
5473,5473,C_CND_005474,2020-09-11,Lea,Male,2255000,Ryder Truck Rental and Leasing,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22501,06457-3834,Hardtop,7107620,Middletown
5474,5474,C_CND_005475,2020-09-11,Liv,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,99301-3882,Sedan,7701920,Pasco
5475,5475,C_CND_005476,2020-09-11,Livia,Male,13500,Progressive Shippers Cooperative Association No,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,53546-9427,SUV,6760385,Janesville
5476,5476,C_CND_005477,2020-09-11,Lola,Male,480000,Rabun Used Car Sales,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,85257-3102,SUV,7660439,Scottsdale
5477,5477,C_CND_005478,2020-09-11,Louisa,Male,730000,Race Car Help,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,78758-7841,Hatchback,6097560,Austin
5478,5478,C_CND_005479,2020-09-11,Lucia,Female,512000,Ryder Truck Rental and Leasing,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,06457-3834,Hatchback,7808912,Middletown
5479,5479,C_CND_005480,2020-09-11,Lucy,Male,13500,Saab-Belle Dodge,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,60504-7114,Hatchback,7586853,Aurora
5480,5480,C_CND_005481,2020-09-11,Leona,Male,2440000,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,53546-9427,Hardtop,8708204,Janesville
5481,5481,C_CND_005482,2020-09-11,Leora,Male,331000,Tri-State Mack Inc,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,Hardtop,8198841,Austin
5482,5482,C_CND_005483,2020-09-11,Madeleine,Male,865000,Suburban Ford,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,53546-9427,Hatchback,6908218,Janesville
5483,5483,C_CND_005484,2020-09-11,Edwin,Female,676000,Rabun Used Car Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Hardtop,8179403,Austin
5484,5484,C_CND_005485,2020-09-11,Madelyn,Male,245000,U-Haul CO,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,78758-7841,Hatchback,6476471,Austin
5485,5485,C_CND_005486,2020-09-11,Madison,Male,750000,Progressive Shippers Cooperative Association No,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,53546-9427,SUV,7877879,Janesville
5486,5486,C_CND_005487,2020-09-11,Sara,Male,13500,Rabun Used Car Sales,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,85257-3102,Hatchback,8974797,Scottsdale
5487,5487,C_CND_005488,2020-09-11,Sarah,Male,13500,Race Car Help,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,35001,78758-7841,SUV,8817775,Austin
